Date,Price,Open,High,Low,Vol.,Change %,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,rolling_mean_1,rolling_mean_2,rolling_mean_3,rolling_mean_4,rolling_mean_5,rolling_mean_6,rolling_mean_7,rolling_mean_8,rolling_mean_9,rolling_mean_10
2024-04-04,8151.55,"8,154.41","8,189.66","8,137.98",49.45M,-0.02%,8153.23,8130.05,8205.81,8204.81,8184.75,8151.6,8151.92,8179.72,8161.41,8201.05,8153.23,8141.639999999999,8163.03,8173.474999999999,8175.729999999999,8171.708333333333,8168.881428571428,8170.23625,8169.255555555555,8172.4349999999995
2024-04-05,8061.31,"8,050.25","8,062.01","8,019.29",65.17M,-1.11%,8151.55,8153.23,8130.05,8205.81,8204.81,8184.75,8151.6,8151.92,8179.72,8161.41,8151.55,8152.389999999999,8144.943333333334,8160.16,8169.089999999999,8171.7,8168.828571428572,8166.715,8168.16,8167.484999999999
2024-04-08,8119.3,"8,050.02","8,145.22","8,049.51",49.23M,0.72%,8061.31,8151.55,8153.23,8130.05,8205.81,8204.81,8184.75,8151.6,8151.92,8179.72,8061.31,8106.43,8122.03,8124.035000000001,8140.389999999999,8151.126666666667,8155.93,8155.38875,8155.003333333333,8157.475
2024-04-09,8049.17,"8,090.47","8,103.20","8,032.27",52.22M,-0.86%,8119.3,8061.31,8151.55,8153.23,8130.05,8205.81,8204.81,8184.75,8151.6,8151.92,8119.3,8090.305,8110.720000000001,8121.3475,8123.088000000001,8136.875,8146.58,8151.35125,8151.378888888889,8151.433
2024-04-10,8045.38,"8,101.04","8,101.47","7,976.01",56.91M,-0.05%,8049.17,8119.3,8061.31,8151.55,8153.23,8130.05,8205.81,8204.81,8184.75,8151.6,8049.17,8084.235000000001,8076.593333333333,8095.3325,8106.911999999999,8110.768333333333,8124.345714285715,8134.40375,8139.997777777778,8141.1579999999985
2024-04-11,8023.74,"8,048.16","8,092.82","7,974.06",62.26M,-0.27%,8045.38,8049.17,8119.3,8061.31,8151.55,8153.23,8130.05,8205.81,8204.81,8184.75,8045.38,8047.275,8071.283333333333,8068.79,8085.342,8096.656666666667,8101.427142857143,8114.474999999999,8124.512222222223,8130.536
2024-04-12,8010.83,"8,092.45","8,118.02","7,980.39",59.19M,-0.16%,8023.74,8045.38,8049.17,8119.3,8061.31,8151.55,8153.23,8130.05,8205.81,8204.81,8023.74,8034.5599999999995,8039.43,8059.3975,8059.780000000001,8075.075,8086.24,8091.7162499999995,8104.393333333334,8114.435
2024-04-15,8045.11,"8,051.26","8,126.38","8,028.84",53.99M,0.43%,8010.83,8023.74,8045.38,8049.17,8119.3,8061.31,8151.55,8153.23,8130.05,8205.81,8010.83,8017.285,8026.650000000001,8032.28,8049.683999999999,8051.621666666666,8065.897142857143,8076.81375,8082.728888888889,8095.037000000001
2024-04-16,7932.61,"7,899.36","7,975.96","7,899.36",73.14M,-1.40%,8045.11,8010.83,8023.74,8045.38,8049.17,8119.3,8061.31,8151.55,8153.23,8130.05,8045.11,8027.969999999999,8026.56,8031.264999999999,8034.846,8048.921666666666,8050.691428571428,8063.29875,8073.291111111111,8078.9670000000015
2024-04-17,7981.51,"7,958.52","8,060.99","7,958.00",59.95M,0.62%,7932.61,8045.11,8010.83,8023.74,8045.38,8049.17,8119.3,8061.31,8151.55,8153.23,7932.61,7988.86,7996.183333333333,8003.0725,8011.534,8017.806666666666,8032.305714285714,8035.93125,8048.777777777777,8059.223
2024-04-18,8023.26,"8,013.91","8,039.19","7,976.40",57.58M,0.52%,7981.51,7932.61,8045.11,8010.83,8023.74,8045.38,8049.17,8119.3,8061.31,8151.55,7981.51,7957.0599999999995,7986.41,7992.514999999999,7998.76,8006.53,8012.621428571429,8025.95625,8029.884444444444,8042.051000000001
2024-04-19,8022.41,"7,971.68","8,039.48","7,946.84",65.69M,-0.01%,8023.26,7981.51,7932.61,8045.11,8010.83,8023.74,8045.38,8049.17,8119.3,8061.31,8023.26,8002.385,7979.126666666667,7995.6225,7998.664,8002.843333333333,8008.919999999999,8013.95125,8025.656666666667,8029.222
2024-04-22,8040.36,"8,068.14","8,071.81","8,007.45",56.90M,0.22%,8022.41,8023.26,7981.51,7932.61,8045.11,8010.83,8023.74,8045.38,8049.17,8119.3,8022.41,8022.835,8009.06,7989.9475,8000.9800000000005,8002.621666666667,8005.638571428572,8010.60625,8014.89111111111,8025.332
2024-04-23,8105.78,"8,064.32","8,111.17","8,052.57",64.05M,0.81%,8040.36,8022.41,8023.26,7981.51,7932.61,8045.11,8010.83,8023.74,8045.38,8049.17,8040.36,8031.385,8028.676666666666,8016.885,8000.030000000001,8007.543333333334,8008.012857142858,8009.97875,8013.912222222221,8017.438
2024-04-24,8091.86,"8,105.22","8,146.96","8,078.77",69.59M,-0.17%,8105.78,8040.36,8022.41,8023.26,7981.51,7932.61,8045.11,8010.83,8023.74,8045.38,8105.78,8073.07,8056.183333333333,8047.9525,8034.664,8017.655,8021.577142857143,8020.23375,8020.623333333333,8023.099
2024-04-25,8016.65,"8,094.55","8,095.43","7,955.51",70.13M,-0.93%,8091.86,8105.78,8040.36,8022.41,8023.26,7981.51,7932.61,8045.11,8010.83,8023.74,8091.86,8098.82,8079.333333333333,8065.102499999999,8056.7339999999995,8044.196666666667,8028.255714285714,8030.3625,8028.192222222222,8027.747
2024-04-26,8088.24,"8,072.23","8,114.63","8,024.62",65.90M,0.89%,8016.65,8091.86,8105.78,8040.36,8022.41,8023.26,7981.51,7932.61,8045.11,8010.83,8016.65,8054.254999999999,8071.43,8063.662499999999,8055.411999999999,8050.053333333332,8040.261428571429,8026.805,8028.838888888889,8027.037999999999
2024-04-29,8065.15,"8,116.43","8,128.00","8,065.15",55.16M,-0.29%,8088.24,8016.65,8091.86,8105.78,8040.36,8022.41,8023.26,7981.51,7932.61,8045.11,8088.24,8052.445,8065.583333333333,8075.6325,8068.5779999999995,8060.883333333334,8055.5085714285715,8046.25875,8033.63111111111,8034.7789999999995
2024-04-30,7984.93,"8,073.64","8,081.71","7,971.80",76.46M,-0.99%,8065.15,8088.24,8016.65,8091.86,8105.78,8040.36,8022.41,8023.26,7981.51,7932.61,8065.15,8076.695,8056.68,8065.474999999999,8073.535999999998,8068.006666666665,8061.492857142856,8056.713749999999,8048.357777777778,8036.7829999999985
2024-05-02,7914.65,"7,954.01","7,956.52","7,908.63",75.73M,-0.88%,7984.93,8065.15,8088.24,8016.65,8091.86,8105.78,8040.36,8022.41,8023.26,7981.51,7984.93,8025.04,8046.106666666667,8038.7425,8049.366,8058.768333333333,8056.138571428572,8051.922500000001,8048.737777777777,8042.015000000001
2024-05-03,7957.57,"7,943.87","8,003.95","7,921.21",69.64M,0.54%,7914.65,7984.93,8065.15,8088.24,8016.65,8091.86,8105.78,8040.36,8022.41,8023.26,7914.65,7949.79,7988.243333333333,8013.2425,8013.923999999999,8026.913333333333,8038.179999999999,8038.452499999999,8036.67,8035.329
2024-05-06,7996.64,"7,975.86","8,033.23","7,961.45",43.78M,0.49%,7957.57,7914.65,7984.93,8065.15,8088.24,8016.65,8091.86,8105.78,8040.36,8022.41,7957.57,7936.11,7952.383333333334,7980.575000000001,8002.108,8004.531666666666,8017.007142857142,8028.103749999999,8029.4655555555555,8028.76
2024-05-07,8075.68,"8,036.75","8,077.64","8,006.31",58.69M,0.99%,7996.64,7957.57,7914.65,7984.93,8065.15,8088.24,8016.65,8091.86,8105.78,8040.36,7996.64,7977.105,7956.286666666667,7963.4475,7983.7880000000005,8001.196666666666,8003.404285714285,8014.461249999999,8024.607777777778,8026.183
2024-05-08,8131.41,"8,093.62","8,157.48","8,089.28",53.99M,0.69%,8075.68,7996.64,7957.57,7914.65,7984.93,8065.15,8088.24,8016.65,8091.86,8105.78,8075.68,8036.16,8009.963333333333,7986.135,7985.894,7999.103333333333,8011.837142857142,8012.438749999999,8021.263333333332,8029.714999999999
2024-05-09,8187.65,"8,123.92","8,191.92","8,114.88",39.07M,0.69%,8131.41,8075.68,7996.64,7957.57,7914.65,7984.93,8065.15,8088.24,8016.65,8091.86,8131.41,8103.545,8067.91,8040.325,8015.19,8010.146666666667,8018.004285714285,8026.7837500000005,8025.6577777777775,8032.278
2024-05-10,8219.14,"8,232.65","8,259.19","8,211.20",57.09M,0.38%,8187.65,8131.41,8075.68,7996.64,7957.57,7914.65,7984.93,8065.15,8088.24,8016.65,8187.65,8159.53,8131.580000000001,8097.845,8069.789999999999,8043.933333333333,8035.504285714286,8039.21,8044.6577777777775,8041.856999999999
2024-05-13,8209.28,"8,211.07","8,223.81","8,186.77",48.11M,-0.12%,8219.14,8187.65,8131.41,8075.68,7996.64,7957.57,7914.65,7984.93,8065.15,8088.24,8219.14,8203.395,8179.400000000001,8153.469999999999,8122.103999999999,8094.681666666666,8068.9628571428575,8058.45875,8059.202222222221,8062.106
2024-05-14,8225.8,"8,213.81","8,233.18","8,187.69",51.52M,0.20%,8209.28,8219.14,8187.65,8131.41,8075.68,7996.64,7957.57,7914.65,7984.93,8065.15,8209.28,8214.21,8205.356666666667,8186.869999999999,8164.632,8136.633333333334,8111.052857142858,8086.5025000000005,8075.216666666666,8074.209999999999
2024-05-15,8239.99,"8,241.68","8,253.10","8,203.40",54.88M,0.17%,8225.8,8209.28,8219.14,8187.65,8131.41,8075.68,7996.64,7957.57,7914.65,7984.93,8225.8,8217.54,8218.073333333334,8210.467499999999,8194.655999999999,8174.826666666667,8149.371428571429,8125.39625,8101.98,8090.275
2024-05-16,8188.49,"8,239.77","8,239.77","8,183.19",50.66M,-0.63%,8239.99,8225.8,8209.28,8219.14,8187.65,8131.41,8075.68,7996.64,7957.57,7914.65,8239.99,8232.895,8225.023333333333,8223.5525,8216.372,8202.211666666668,8184.135714285714,8160.69875,8138.128888888889,8115.781
2024-05-17,8167.5,"8,176.79","8,192.92","8,135.80",63.20M,-0.26%,8188.49,8239.99,8225.8,8209.28,8219.14,8187.65,8131.41,8075.68,7996.64,7957.57,8188.49,8214.24,8218.093333333332,8215.89,8216.539999999999,8211.725,8200.25142857143,8184.68,8163.786666666667,8143.164999999999
2024-05-20,8195.97,"8,178.63","8,221.30","8,175.46",34.70M,0.35%,8167.5,8188.49,8239.99,8225.8,8209.28,8219.14,8187.65,8131.41,8075.68,7996.64,8167.5,8177.995,8198.659999999998,8205.445,8206.212,8208.366666666667,8205.407142857142,8196.1575,8182.771111111111,8164.1579999999985
2024-05-21,8141.46,"8,163.17","8,167.50","8,097.98",51.37M,-0.67%,8195.97,8167.5,8188.49,8239.99,8225.8,8209.28,8219.14,8187.65,8131.41,8075.68,8195.97,8181.735,8183.986666666667,8197.9875,8203.55,8204.505,8206.595714285713,8204.227499999999,8196.136666666665,8184.0909999999985
2024-05-22,8092.11,"8,128.58","8,128.58","8,078.50",51.87M,-0.61%,8141.46,8195.97,8167.5,8188.49,8239.99,8225.8,8209.28,8219.14,8187.65,8131.41,8141.46,8168.715,8168.31,8173.355,8186.681999999999,8193.201666666666,8195.49857142857,8198.453749999999,8197.253333333334,8190.669
2024-05-23,8102.33,"8,104.31","8,135.81","8,082.48",45.13M,0.13%,8092.11,8141.46,8195.97,8167.5,8188.49,8239.99,8225.8,8209.28,8219.14,8187.65,8092.11,8116.785,8143.18,8149.26,8157.106,8170.920000000001,8178.759999999999,8182.574999999999,8186.637777777777,8186.739
2024-05-24,8094.97,"8,053.79","8,104.07","8,042.30",39.40M,-0.09%,8102.33,8092.11,8141.46,8195.97,8167.5,8188.49,8239.99,8225.8,8209.28,8219.14,8102.33,8097.219999999999,8111.966666666667,8132.967500000001,8139.874000000001,8147.976666666666,8161.121428571429,8169.206249999999,8173.658888888888,8178.207
2024-05-27,8132.49,"8,088.34","8,132.49","8,086.76",31.03M,0.46%,8094.97,8102.33,8092.11,8141.46,8195.97,8167.5,8188.49,8239.99,8225.8,8209.28,8094.97,8098.65,8096.47,8107.7175,8125.368,8132.389999999999,8140.404285714286,8152.8525,8160.957777777778,8165.790000000001
2024-05-28,8057.8,"8,134.72","8,148.76","8,041.02",45.67M,-0.92%,8132.49,8094.97,8102.33,8092.11,8141.46,8195.97,8167.5,8188.49,8239.99,8225.8,8132.49,8113.73,8109.93,8105.475,8112.6720000000005,8126.554999999999,8132.404285714285,8139.415,8150.59,8158.111
2024-05-29,7935.03,"8,033.56","8,040.03","7,926.42",62.60M,-1.52%,8057.8,8132.49,8094.97,8102.33,8092.11,8141.46,8195.97,8167.5,8188.49,8239.99,8057.8,8095.145,8095.086666666667,8096.8975,8095.94,8103.526666666668,8116.732857142857,8123.07875,8130.346666666666,8141.311
2024-05-30,7978.51,"7,914.85","7,981.08","7,914.17",49.49M,0.55%,7935.03,8057.8,8132.49,8094.97,8102.33,8092.11,8141.46,8195.97,8167.5,8188.49,7935.03,7996.415,8041.7733333333335,8055.0725,8064.524,8069.121666666666,8079.455714285715,8094.0199999999995,8102.184444444445,8110.815
2024-05-31,7992.87,"7,972.55","7,996.89","7,960.17",150.58M,0.18%,7978.51,7935.03,8057.8,8132.49,8094.97,8102.33,8092.11,8141.46,8195.97,8167.5,7978.51,7956.77,7990.446666666667,8025.9575,8039.759999999999,8050.188333333333,8056.177142857143,8066.837500000001,8081.185555555556,8089.817
2024-06-03,7998.02,"8,069.62","8,072.31","7,995.08",51.29M,0.06%,7992.87,7978.51,7935.03,8057.8,8132.49,8094.97,8102.33,8092.11,8141.46,8195.97,7992.87,7985.6900000000005,7968.803333333333,7991.0525,8019.339999999999,8031.945,8042.0,8048.26375,8058.618888888888,8072.354000000001
2024-06-04,7937.9,"7,974.44","7,984.25","7,914.27",60.13M,-0.75%,7998.02,7992.87,7978.51,7935.03,8057.8,8132.49,8094.97,8102.33,8092.11,8141.46,7998.02,7995.445,7989.8,7976.1075,7992.445999999999,8015.786666666667,8027.098571428572,8036.5025,8042.681111111112,8052.558999999999
2024-06-05,8006.57,"7,983.03","8,036.40","7,957.92",53.12M,0.87%,7937.9,7998.02,7992.87,7978.51,7935.03,8057.8,8132.49,8094.97,8102.33,8092.11,7937.9,7967.96,7976.263333333333,7976.825000000001,7968.466,7983.3550000000005,8004.660000000001,8015.9487500000005,8025.546666666666,8032.2029999999995
2024-06-06,8040.12,"8,044.29","8,055.52","8,015.69",51.76M,0.42%,8006.57,7937.9,7998.02,7992.87,7978.51,7935.03,8057.8,8132.49,8094.97,8102.33,8006.57,7972.235,7980.829999999999,7983.84,7982.774,7974.816666666667,7986.671428571429,8004.89875,8014.906666666667,8023.648999999999
2024-06-07,8001.8,"8,046.92","8,048.59","7,943.29",67.50M,-0.48%,8040.12,8006.57,7937.9,7998.02,7992.87,7978.51,7935.03,8057.8,8132.49,8094.97,8040.12,8023.344999999999,7994.863333333334,7995.6525,7995.096,7992.331666666666,7984.145714285713,7993.3525,8008.812222222222,8017.428
2024-06-10,7893.98,"7,812.52","7,893.98","7,812.52",105.50M,-1.35%,8001.8,8040.12,8006.57,7937.9,7998.02,7992.87,7978.51,7935.03,8057.8,8132.49,8001.8,8020.96,8016.163333333333,7996.5975,7996.8820000000005,7996.213333333333,7993.684285714286,7986.3525,7994.291111111111,8008.110999999999
2024-06-11,7789.21,"7,921.09","7,931.72","7,759.84",95.66M,-1.33%,7893.98,8001.8,8040.12,8006.57,7937.9,7998.02,7992.87,7978.51,7935.03,8057.8,7893.98,7947.889999999999,7978.633333333334,7985.617499999999,7976.073999999999,7979.731666666667,7981.608571428571,7981.2212500000005,7976.088888888889,7984.26
2024-06-12,7864.7,"7,813.77","7,875.18","7,802.01",81.84M,0.97%,7789.21,7893.98,8001.8,8040.12,8006.57,7937.9,7998.02,7992.87,7978.51,7935.03,7789.21,7841.594999999999,7894.996666666667,7931.2775,7946.336,7944.93,7952.514285714286,7957.55875,7959.886666666666,7957.401
2024-06-13,7708.02,"7,855.37","7,858.32","7,692.72",96.88M,-1.99%,7864.7,7789.21,7893.98,8001.8,8040.12,8006.57,7937.9,7998.02,7992.87,7978.51,7864.7,7826.955,7849.296666666666,7887.4225,7917.9619999999995,7932.73,7933.4685714285715,7941.5375,7947.2411111111105,7950.3679999999995
2024-06-14,7503.27,"7,685.50","7,686.89","7,464.84",158.95M,-2.66%,7708.02,7864.7,7789.21,7893.98,8001.8,8040.12,8006.57,7937.9,7998.02,7992.87,7708.02,7786.360000000001,7787.31,7813.9775,7851.5419999999995,7882.971666666667,7900.6285714285705,7905.2875,7915.591111111112,7923.319
2024-06-17,7571.57,"7,539.03","7,580.94","7,482.38",78.51M,0.91%,7503.27,7708.02,7864.7,7789.21,7893.98,8001.8,8040.12,8006.57,7937.9,7998.02,7503.27,7605.645,7691.996666666667,7716.3,7751.836,7793.496666666667,7828.728571428571,7850.95875,7860.61888888889,7874.3589999999995
2024-06-18,7628.8,"7,636.69","7,641.12","7,564.02",74.42M,0.76%,7571.57,7503.27,7708.02,7864.7,7789.21,7893.98,8001.8,8040.12,8006.57,7937.9,7571.57,7537.42,7594.286666666667,7661.89,7687.354000000001,7721.791666666667,7761.792857142857,7796.58375,7819.915555555554,7831.714000000002
2024-06-19,7570.2,"7,617.35","7,626.13","7,566.09",59.20M,-0.77%,7628.8,7571.57,7503.27,7708.02,7864.7,7789.21,7893.98,8001.8,8040.12,8006.57,7628.8,7600.1849999999995,7567.88,7602.915,7655.272,7677.595000000001,7708.507142857144,7745.168750000001,7777.941111111111,7800.803999999999
2024-06-20,7671.34,"7,585.98","7,682.64","7,577.92",67.21M,1.34%,7570.2,7628.8,7571.57,7503.27,7708.02,7864.7,7789.21,7893.98,8001.8,8040.12,7570.2,7599.5,7590.19,7568.46,7596.372,7641.093333333333,7662.2528571428575,7691.21875,7725.727777777778,7757.167000000001
2024-06-21,7628.57,"7,653.14","7,673.73","7,601.82",147.59M,-0.56%,7671.34,7570.2,7628.8,7571.57,7503.27,7708.02,7864.7,7789.21,7893.98,8001.8,7671.34,7620.77,7623.446666666667,7610.4775,7589.036,7608.866666666666,7645.414285714285,7663.38875,7689.009999999999,7720.289
2024-06-24,7706.89,"7,633.99","7,725.28","7,629.27",60.68M,1.03%,7628.57,7671.34,7570.2,7628.8,7571.57,7503.27,7708.02,7864.7,7789.21,7893.98,7628.57,7649.955,7623.37,7624.7275,7614.096,7595.625,7611.681428571429,7643.30875,7659.52,7682.9659999999985
2024-06-25,7662.3,"7,648.14","7,671.06","7,617.16",66.82M,-0.58%,7706.89,7628.57,7671.34,7570.2,7628.8,7571.57,7503.27,7708.02,7864.7,7789.21,7706.89,7667.73,7668.933333333333,7644.25,7641.160000000001,7629.561666666667,7611.5199999999995,7623.5825,7650.373333333333,7664.257
2024-06-26,7609.15,"7,703.80","7,707.15","7,559.63",66.43M,-0.69%,7662.3,7706.89,7628.57,7671.34,7570.2,7628.8,7571.57,7503.27,7708.02,7864.7,7662.3,7684.595,7665.920000000001,7667.275,7647.860000000001,7644.683333333333,7634.238571428571,7617.867499999999,7627.884444444445,7651.566000000001
2024-06-27,7530.72,"7,619.10","7,626.38","7,522.16",63.13M,-1.03%,7609.15,7662.3,7706.89,7628.57,7671.34,7570.2,7628.8,7571.57,7503.27,7708.02,7609.15,7635.725,7659.446666666667,7651.7275,7655.65,7641.408333333333,7639.607142857143,7631.1025,7616.898888888889,7626.010999999999
2024-06-28,7479.4,"7,544.40","7,544.40","7,456.47",82.28M,-0.68%,7530.72,7609.15,7662.3,7706.89,7628.57,7671.34,7570.2,7628.8,7571.57,7503.27,7530.72,7569.9349999999995,7600.723333333334,7627.265,7627.526,7634.828333333334,7625.595714285714,7625.99625,7619.948888888888,7608.281
2024-07-01,7561.13,"7,673.48","7,688.20","7,561.13",86.51M,1.09%,7479.4,7530.72,7609.15,7662.3,7706.89,7628.57,7671.34,7570.2,7628.8,7571.57,7479.4,7505.0599999999995,7539.756666666667,7570.3925,7597.692,7602.838333333334,7612.624285714286,7607.32125,7609.707777777778,7605.894
2024-07-02,7538.29,"7,517.65","7,543.15","7,477.27",65.36M,-0.30%,7561.13,7479.4,7530.72,7609.15,7662.3,7706.89,7628.57,7671.34,7570.2,7628.8,7561.13,7520.264999999999,7523.75,7545.099999999999,7568.539999999999,7591.598333333334,7596.879999999999,7606.1875,7602.188888888889,7604.85
2024-07-03,7632.08,"7,579.64","7,662.06","7,566.41",68.45M,1.24%,7538.29,7561.13,7479.4,7530.72,7609.15,7662.3,7706.89,7628.57,7671.34,7570.2,7538.29,7549.71,7526.2733333333335,7527.385,7543.737999999999,7563.498333333333,7583.982857142857,7589.556250000001,7598.6433333333325,7595.799000000001
2024-07-04,7695.78,"7,677.34","7,701.35","7,667.05",50.80M,0.83%,7632.08,7538.29,7561.13,7479.4,7530.72,7609.15,7662.3,7706.89,7628.57,7671.34,7632.08,7585.1849999999995,7577.166666666667,7552.724999999999,7548.3240000000005,7558.461666666667,7573.295714285714,7589.995000000001,7594.281111111111,7601.987000000001
2024-07-05,7675.62,"7,720.54","7,738.19","7,643.69",52.53M,-0.26%,7695.78,7632.08,7538.29,7561.13,7479.4,7530.72,7609.15,7662.3,7706.89,7628.57,7695.78,7663.93,7622.05,7606.82,7581.336,7572.900000000001,7578.078571428572,7588.60625,7601.748888888887,7604.431
2024-07-08,7627.45,"7,637.89","7,746.06","7,627.45",59.23M,-0.63%,7675.62,7695.78,7632.08,7538.29,7561.13,7479.4,7530.72,7609.15,7662.3,7706.89,7675.62,7685.7,7667.826666666667,7635.4425,7620.58,7597.049999999999,7587.574285714285,7590.27125,7598.274444444444,7609.136
2024-07-09,7508.66,"7,595.97","7,601.85","7,484.62",70.43M,-1.56%,7627.45,7675.62,7695.78,7632.08,7538.29,7561.13,7479.4,7530.72,7609.15,7662.3,7627.45,7651.535,7666.283333333333,7657.7325,7633.844,7621.724999999999,7601.392857142857,7592.55875,7594.402222222222,7601.192
2024-07-10,7573.55,"7,525.18","7,580.12","7,487.39",54.98M,0.86%,7508.66,7627.45,7675.62,7695.78,7632.08,7538.29,7561.13,7479.4,7530.72,7609.15,7508.66,7568.055,7603.91,7626.8775000000005,7627.918,7612.98,7605.572857142856,7589.8012499999995,7583.236666666668,7585.8279999999995
2024-07-11,7627.13,"7,613.09","7,645.98","7,577.00",56.79M,0.71%,7573.55,7508.66,7627.45,7675.62,7695.78,7632.08,7538.29,7561.13,7479.4,7530.72,7573.55,7541.105,7569.886666666666,7596.320000000001,7616.2119999999995,7618.856666666667,7607.347142857143,7601.57,7587.995555555554,7582.268000000001
2024-07-12,7724.32,"7,664.94","7,737.16","7,659.09",51.47M,1.27%,7627.13,7573.55,7508.66,7627.45,7675.62,7695.78,7632.08,7538.29,7561.13,7479.4,7627.13,7600.34,7569.78,7584.1975,7602.482000000001,7618.031666666666,7620.038571428571,7609.82,7604.41,7591.9090000000015
2024-07-15,7632.71,"7,682.34","7,712.85","7,618.73",50.57M,-1.19%,7724.32,7627.13,7573.55,7508.66,7627.45,7675.62,7695.78,7632.08,7538.29,7561.13,7724.32,7675.725,7641.666666666667,7608.415000000001,7612.222,7622.788333333333,7633.215714285713,7633.07375,7622.542222222222,7616.401
2024-07-16,7580.03,"7,583.50","7,603.42","7,556.55",41.90M,-0.69%,7632.71,7724.32,7627.13,7573.55,7508.66,7627.45,7675.62,7695.78,7632.08,7538.29,7632.71,7678.514999999999,7661.386666666666,7639.4275,7613.274,7615.636666666666,7624.205714285714,7633.152499999999,7633.033333333334,7623.559000000001
2024-07-17,7570.81,"7,556.13","7,603.46","7,524.88",47.87M,-0.12%,7580.03,7632.71,7724.32,7627.13,7573.55,7508.66,7627.45,7675.62,7695.78,7632.08,7580.03,7606.37,7645.686666666666,7641.0475,7627.548,7607.733333333333,7610.550000000001,7618.68375,7627.25,7627.733
2024-07-18,7586.55,"7,606.24","7,653.22","7,559.10",54.72M,0.21%,7570.81,7580.03,7632.71,7724.32,7627.13,7573.55,7508.66,7627.45,7675.62,7695.78,7570.81,7575.42,7594.516666666666,7626.9675,7627.0,7618.091666666667,7602.458571428571,7605.5825,7613.364444444444,7621.606
